id,title,type,release_year,runtime,genres,seasons,imdb_score,tmdb_score
ts21688,Boys Over Flowers,SHOW,2009,64,"['comedy', 'drama', 'romance']",1.0,7.8,"8,269"
tm30170,Don,MOVIE,2006,178,"['thriller', 'drama', 'action', 'crime', 'european']",,7.1,7.0
tm32885,Rang De Basanti,MOVIE,2006,157,"['comedy', 'drama', 'crime', 'history']",,8.1,7.2
tm186461,No Direction Home: Bob Dylan,MOVIE,2005,207,"['documentation', 'music']",,,7.7
tm82836,Daddy's Little Girls,MOVIE,2007,100,"['romance', 'comedy', 'drama']",,5.8,7.0
tm31187,The Other Boleyn Girl,MOVIE,2008,115,"['drama', 'romance', 'history']",,6.7,6.6
tm82765,Swades,MOVIE,2004,189,"['drama', 'european']",,8.2,"7,316"
tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,MOVIE,2008,60,['comedy'],,7.8,"7,388"
tm137919,New in Town,MOVIE,2009,97,"['comedy', 'romance']",,5.6,"5,798"
tm134407,Dev.D,MOVIE,2009,144,"['comedy', 'drama', 'romance']",,7.9,6.9
ts178360,El cartel 2 - La guerra total,SHOW,2010,44,"['thriller', 'war', 'action', 'crime', 'horror']",1.0,6.7,
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,60,['comedy'],,7.6,7.5
ts12701,Code Lyoko,SHOW,2003,24,"['scifi', 'comedy', 'action', 'fantasy', 'thriller', 'animation', 'family', 'romance']",5.0,7.3,7.3
ts20526,The Game,SHOW,2006,22,"['drama', 'comedy', 'romance', 'sport']",10.0,6.8,8.2
ts21664,One on One,SHOW,2001,20,['comedy'],5.0,7.1,"7,722"
tm132321,Daddy Day Care,MOVIE,2003,88,"['comedy', 'family']",,5.6,5.9
tm95493,You Will Meet a Tall Dark Stranger,MOVIE,2010,98,"['romance', 'drama', 'comedy']",,6.3,"5,911"
tm97072,Eat Pray Love,MOVIE,2010,133,"['drama', 'romance']",,5.8,6.23
ts21706,H2O: Just Add Water,SHOW,2006,25,"['drama', 'scifi', 'family', 'fantasy']",3.0,7.2,"7,816"
ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009,44,"['documentation', 'history', 'war', 'european']",1.0,7.6,7.4
ts12444,The Fierce Wife,SHOW,2010,59,['drama'],1.0,7.3,4.8
tm30112,AÅ›oka,MOVIE,2001,168,"['war', 'action', 'drama', 'history', 'romance']",,6.5,"6,432"
tm28366,A Wednesday!,MOVIE,2008,103,"['thriller', 'drama', 'action', 'crime']",,8.1,"7,021"
tm130647,Chloe,MOVIE,2010,96,"['drama', 'thriller', 'romance', 'european']",,6.3,6.1
ts1464,The Cartel,SHOW,2008,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",2.0,8.0,7.53
tm141070,Hachi: A Dog's Tale,MOVIE,2009,93,"['drama', 'family']",,8.1,8.0
tm133797,Monsters vs Aliens,MOVIE,2009,94,"['action', 'scifi', 'animation', 'family', 'comedy', 'thriller', 'fantasy']",,6.4,"6,198"
ts27459,The Legend of Bruce Lee,SHOW,2008,45,"['action', 'drama']",1.0,7.0,6.0
ts911,Basketball Wives,SHOW,2010,40,['reality'],10.0,3.6,7.5
tm104880,Louis C.K.: Hilarious,MOVIE,2010,84,['comedy'],,8.3,"7,857"
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,97,"['fantasy', 'comedy', 'family', 'horror']",,5.9,6.47
tm152406,The Taking of Pelham 1 2 3,MOVIE,2009,106,"['thriller', 'action', 'crime']",,6.4,6.33
tm164557,Initial D,MOVIE,2005,105,"['drama', 'romance', 'action', 'comedy']",,6.3,6.8
ts20535,The Garfield Show,SHOW,2009,18,"['animation', 'comedy', 'family', 'european']",5.0,5.4,5.3
tm44634,Kevin James: Sweat the Small Stuff,MOVIE,2001,42,"['comedy', 'documentation']",,7.4,7.1
ts12815,Big Time Rush,SHOW,2009,25,"['comedy', 'drama', 'family', 'music']",4.0,6.4,"8,669"
ts21421,Pocoyo,SHOW,2005,9,"['animation', 'comedy', 'family', 'european']",4.0,4.0,"7,034"
tm464888,Love Aaj Kal,MOVIE,2009,141,"['drama', 'comedy', 'romance']",,6.8,5.5
tm150521,Accident,MOVIE,2009,89,"['drama', 'thriller']",,6.6,6.6
ts23797,Black & White,SHOW,2009,37,"['action', 'comedy', 'sport', 'crime']",3.0,7.6,8.9
tm78767,I Now Pronounce You Chuck & Larry,MOVIE,2007,110,"['comedy', 'romance']",,5.9,"6,019"
tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,2006,72,"['comedy', 'documentation']",,7.8,"7,094"
tm22540,Phir Hera Pheri,MOVIE,2006,155,"['comedy', 'crime']",,7.2,"6,411"
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,95,"['comedy', 'crime']",,7.1,6.7
tm114504,The Legend of Bhagat Singh,MOVIE,2002,155,"['drama', 'action', 'history']",,8.2,"6,906"
tm456581,Anchor Baby,MOVIE,2010,97,"['drama', 'documentation', 'thriller']",,6.3,4.0
tm36991,RV,MOVIE,2006,99,"['comedy', 'family', 'european']",,5.6,"5,883"
tm156575,Billu,MOVIE,2009,137,"['drama', 'comedy']",,6.3,6.5
ts23835,Masha and the Bear,SHOW,2009,6,"['animation', 'comedy', 'family', 'action']",5.0,7.5,"6,881"
tm368679,Madness in the Desert,MOVIE,2004,141,['documentation'],,8.4,6.7
tm72587,Guru,MOVIE,2007,166,"['drama', 'documentation', 'european']",,7.7,"6,801"
tm31335,Golmaal Returns,MOVIE,2008,135,"['comedy', 'crime']",,5.2,"5,082"
tm134235,One Piece: Strong World,MOVIE,2009,113,"['animation', 'fantasy', 'action']",,7.5,"7,469"
tm237621,The Figurine: Araromire,MOVIE,2009,122,"['drama', 'horror', 'thriller']",,4.4,4.0
tm76835,Jab We Met,MOVIE,2007,138,"['romance', 'comedy', 'drama']",,7.9,7.3
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008,155,"['drama', 'romance', 'comedy']",,7.4,"6,818"
tm340006,Banyuki,MOVIE,2010,182,"['action', 'drama']",,6.9,2.0
tm96052,Palermo Hollywood,MOVIE,2004,113,['drama'],,5.3,"5,077"
tm21155,Falafel,MOVIE,2007,80,"['drama', 'european']",,6.6,5.5
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009,150,"['comedy', 'romance', 'action']",,6.4,6.1
tm91046,"Cairo 6,7,8",MOVIE,2010,100,['drama'],,7.4,7.4
tm27598,Open Season,MOVIE,2006,86,"['animation', 'comedy', 'drama', 'family', 'fantasy']",,6.1,6.1
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,210,"['drama', 'comedy', 'romance']",,7.4,7.8
tm137484,Astro Boy,MOVIE,2009,94,"['animation', 'action', 'family', 'comedy', 'drama', 'fantasy', 'scifi']",,6.2,"6,298"
tm44530,Fashion,MOVIE,2008,167,"['drama', 'romance']",,6.9,"6,388"
tm144345,Kal Ho Naa Ho,MOVIE,2003,186,"['comedy', 'drama', 'romance']",,7.9,7.4
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,14,"['comedy', 'family', 'fantasy', 'animation', 'european']",3.0,7.4,"6,308"
ts98353,DreamWorks Spooky Stories,SHOW,2009,26,"['animation', 'family']",1.0,6.2,
tm27480,American Pie Presents: The Naked Mile,MOVIE,2006,97,['comedy'],,,5.5
tm80455,Manorama Six Feet Under,MOVIE,2007,137,"['thriller', 'drama', 'crime']",,7.5,"6,512"
tm418157,Monty Python Conquers America,MOVIE,2008,55,['documentation'],,7.2,6.5
tm53999,Open Season 2,MOVIE,2008,71,"['animation', 'family', 'comedy']",,5.5,5.8
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,101,"['crime', 'comedy']",,7.3,6.8
tm92977,Ishqiya,MOVIE,2010,115,"['comedy', 'drama', 'romance', 'thriller']",,7.3,6.4
tm139349,Jim Gaffigan: King Baby,MOVIE,2009,72,"['comedy', 'documentation']",,7.7,6.9
tm142408,The Pink Panther 2,MOVIE,2009,92,"['comedy', 'crime', 'family', 'action']",,5.6,"5,736"
tm92671,Once a Gangster,MOVIE,2010,95,"['comedy', 'action', 'crime']",,5.7,6.4
tm91125,Fida,MOVIE,2004,122,"['thriller', 'crime', 'drama', 'romance', 'action']",,5.4,5.2
tm91176,IjÃ©: The Journey,MOVIE,2010,106,['drama'],,6.3,2.0
tm112381,Comedian,MOVIE,2002,82,"['comedy', 'documentation']",,6.9,6.7
tm68191,My FÃ¼hrer,MOVIE,2007,89,"['drama', 'war', 'comedy', 'european']",,5.5,5.6
tm101609,Raajneeti,MOVIE,2010,167,"['thriller', 'crime', 'drama']",,7.1,6.21
tm29028,Salt of This Sea,MOVIE,2008,109,"['drama', 'european', 'romance']",,6.8,6.4
tm145243,Wake Up Sid,MOVIE,2009,138,"['comedy', 'drama', 'romance']",,7.6,7.15
tm31274,Made of Honor,MOVIE,2008,101,"['romance', 'comedy', 'reality']",,5.8,"6,434"
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,224,"['drama', 'romance', 'sport']",,8.1,"7,288"
tm29555,Friends with Money,MOVIE,2006,88,"['romance', 'comedy', 'drama']",,5.8,5.1
tm168869,Da Kath & Kim Code,MOVIE,2005,82,['comedy'],,7.3,6.7
tm82718,G.O.R.A.,MOVIE,2004,127,"['scifi', 'comedy']",,8.0,"7,261"
tm145436,The Stepfather,MOVIE,2009,101,"['thriller', 'crime']",,5.6,"5,805"
tm164389,Paheli,MOVIE,2005,141,"['drama', 'fantasy', 'romance', 'comedy']",,6.4,6.24
tm57220,One 2 Ka 4,MOVIE,2001,178,"['action', 'drama', 'thriller', 'comedy', 'crime']",,5.5,5.8
tm177687,Naruto the Movie: Legend of the Stone of Gelel,MOVIE,2005,96,"['animation', 'action', 'comedy', 'drama', 'fantasy']",,6.4,6.6
ts38159,Wakfu,SHOW,2008,22,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'european']",3.0,8.1,8.65
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006,193,"['drama', 'romance']",,6.0,6.4
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009,72,"['comedy', 'documentation']",,7.5,7.3
ts56589,Tayo the Little Bus,SHOW,2010,11,"['animation', 'comedy', 'family']",6.0,5.3,5.25
tm141117,Chalte Chalte,MOVIE,2003,175,"['drama', 'romance']",,6.5,"6,256"
tm82763,Daddy Day Camp,MOVIE,2007,85,"['comedy', 'family']",,3.2,4.8
tm54147,Dostana,MOVIE,2008,145,"['comedy', 'drama', 'romance']",,6.5,"6,217"
tm146099,I Can Do Bad All By Myself,MOVIE,2009,113,"['drama', 'comedy']",,4.6,6.5
tm103095,Ip Man 2,MOVIE,2010,108,"['drama', 'history', 'sport', 'action']",,7.5,7.4
ts31593,Pororo the Little Penguin,SHOW,2003,10,"['family', 'animation', 'action', 'scifi', 'comedy', 'fantasy']",7.0,6.4,6.0
tm71558,The Legend of the Nahuala,MOVIE,2007,80,"['animation', 'fantasy', 'family']",,6.2,7.7
tm73058,Om Shanti Om,MOVIE,2007,162,"['thriller', 'drama', 'fantasy', 'romance', 'action', 'comedy']",,6.7,7.0
ts21695,Iris,SHOW,2009,61,"['drama', 'action', 'comedy', 'reality', 'romance', 'thriller']",2.0,7.8,"7,648"
tm29269,Jodhaa Akbar,MOVIE,2008,213,"['drama', 'history', 'romance', 'war', 'action']",,7.5,7.35
tm34924,Beast Stalker,MOVIE,2008,109,"['thriller', 'action']",,6.8,6.8
tm61056,Dil Chahta Hai,MOVIE,2001,183,"['drama', 'comedy', 'romance']",,8.1,"6,905"
tm37945,Rock On!!,MOVIE,2008,144,"['drama', 'music']",,7.7,"6,781"
tm91323,I Hate Luv Storys,MOVIE,2010,129,"['comedy', 'drama', 'romance']",,5.6,6.0
tm129971,Luck by Chance,MOVIE,2009,155,"['romance', 'drama', 'comedy']",,7.1,"6,521"
ts18653,Chhota Bheem,SHOW,2008,22,"['action', 'animation', 'comedy']",12.0,4.4,6.1
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,90,"['animation', 'action', 'fantasy']",,6.8,"7,265"
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,2009,95,"['fantasy', 'action', 'animation']",,7.0,"7,264"
tm84775,Barbershop 2: Back in Business,MOVIE,2004,106,"['comedy', 'drama']",,5.7,"5,819"
tm99060,Legend of the Fist: The Return of Chen Zhen,MOVIE,2010,113,"['thriller', 'drama', 'history', 'action']",,6.3,6.7
tm88366,Main Hoon Na,MOVIE,2004,179,"['drama', 'romance', 'thriller', 'action', 'comedy']",,7.0,6.9
tm33981,Bon Cop Bad Cop,MOVIE,2006,116,"['comedy', 'crime', 'scifi', 'drama', 'action', 'thriller']",,6.5,6.4
tm140653,Look for a Star,MOVIE,2009,117,"['drama', 'comedy', 'romance']",,5.6,"4,778"
tm101684,A Romantic Comedy,MOVIE,2010,95,"['comedy', 'romance']",,5.3,"4,655"
tm80339,Naruto the Movie: Ninja Clash in the Land of Snow,MOVIE,2004,113,"['comedy', 'animation', 'action', 'fantasy']",,6.6,7.2
ts44053,The Qin Empire,SHOW,2009,46,['war'],3.0,,8.6
tm96595,Lakshya,MOVIE,2004,186,"['drama', 'war', 'action', 'romance']",,7.8,6.5
tm170169,Kaal,MOVIE,2005,126,"['thriller', 'horror', 'scifi']",,4.7,4.2
tm52352,This Is the Life,MOVIE,2008,97,"['music', 'documentation']",,6.8,7.4
tm175687,Sir! No Sir!,MOVIE,2009,85,"['war', 'documentation', 'history']",,7.6,"6,885"
tm181366,Here Comes the Rain,MOVIE,2010,100,['drama'],,6.5,
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2005,88,"['animation', 'action', 'fantasy']",,7.2,7.7
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,2004,88,"['fantasy', 'animation', 'action', 'comedy']",,7.2,7.6
tm89936,Arahan,MOVIE,2004,114,"['comedy', 'thriller', 'fantasy', 'action']",,6.6,6.6
tm22342,Waist Deep,MOVIE,2006,97,"['drama', 'thriller', 'action', 'crime']",,5.8,"6,579"
tm62369,Connected,MOVIE,2008,110,"['thriller', 'action', 'crime']",,6.6,"6,365"
tm103133,Karthik Calling Karthik,MOVIE,2010,135,"['thriller', 'romance', 'drama']",,7.1,"6,116"
tm75544,Dhan Dhana Dhan Goal,MOVIE,2007,167,"['drama', 'thriller', 'sport']",,5.1,5.12
tm102848,Peepli Live,MOVIE,2010,104,"['drama', 'comedy']",,7.4,"7,259"
tm77348,Life in a Metro,MOVIE,2007,124,"['drama', 'comedy', 'romance']",,7.4,"6,373"
ts29199,Monty Python's Personal Best,SHOW,2006,56,"['animation', 'comedy']",1.0,7.9,5.0
tm135795,The Kite,MOVIE,2004,80,"['drama', 'romance']",,6.4,5.2
tm87672,Rabun,MOVIE,2004,90,"['drama', 'family', 'romance']",,7.6,7.0
tm138902,Inuyasha the Movie 3: Swords of an Honorable Ruler,MOVIE,2003,99,"['fantasy', 'action', 'thriller', 'animation']",,7.6,7.8
tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,MOVIE,2002,100,"['animation', 'action', 'romance', 'comedy']",,7.3,7.7
tm81864,Twins Mission,MOVIE,2007,99,"['action', 'crime', 'drama', 'comedy']",,5.2,"5,143"
tm149209,Kaminey,MOVIE,2009,135,"['drama', 'thriller', 'action', 'crime']",,7.4,"6,807"
tm95434,Love in a Puff,MOVIE,2010,104,"['comedy', 'drama', 'romance']",,7.1,"6,953"
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,71,"['comedy', 'documentation']",,8.0,6.6
tm38454,Jeff Dunham's Very Special Christmas Special,MOVIE,2008,86,"['comedy', 'documentation']",,7.4,6.7
tm76029,Under the Bombs,MOVIE,2008,98,"['drama', 'european', 'war', 'romance']",,7.0,6.7
tm155774,Pomegranates and Myrrh,MOVIE,2009,95,['drama'],,6.3,5.2
tm85549,Tito,MOVIE,2004,120,"['documentation', 'drama', 'romance', 'thriller', 'action', 'crime']",,7.2,"7,611"
tm76399,A Love Story,MOVIE,2007,117,"['romance', 'drama']",,6.5,4.6
ts42914,Zig and Sharko,SHOW,2010,7,"['comedy', 'family', 'fantasy', 'romance', 'action', 'animation', 'european']",3.0,6.8,5.6
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,2007,90,"['comedy', 'drama', 'animation', 'action']",,6.8,"6,835"
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,2008,95,"['comedy', 'animation', 'action', 'drama', 'fantasy']",,6.9,"7,149"
tm173826,The Magic Roundabout,MOVIE,2004,85,"['animation', 'european', 'comedy', 'family', 'fantasy']",,5.2,5.3
ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,0,"['action', 'family', 'animation', 'comedy']",1.0,7.0,10.0
tm70222,Sivaji: The Boss,MOVIE,2007,188,"['action', 'drama', 'crime', 'thriller']",,7.5,7.1
tm83175,Welcome,MOVIE,2007,160,"['drama', 'comedy', 'crime', 'romance']",,7.0,"6,861"
tm104349,The Unjust,MOVIE,2010,119,"['thriller', 'action', 'crime', 'drama']",,6.6,6.4
ts44663,Oscar's Oasis 2,SHOW,2010,10,"['animation', 'drama', 'comedy', 'european']",1.0,7.4,7.6
tm25029,Eternal Summer,MOVIE,2006,96,"['drama', 'romance']",,7.0,"5,727"
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,24,"['animation', 'comedy', 'family', 'fantasy', 'horror', 'music', 'scifi']",1.0,6.5,8.3
tm51493,Vizontele,MOVIE,2001,66,"['comedy', 'drama']",,8.0,"7,217"
tm29731,Chup Chup Ke,MOVIE,2006,165,"['comedy', 'drama', 'romance']",,6.9,"6,062"
tm111226,Awara Paagal Deewana,MOVIE,2002,169,"['action', 'drama', 'thriller', 'comedy', 'crime']",,6.2,5.5
tm103732,Udaan,MOVIE,2010,137,['drama'],,8.1,"7,211"
tm112235,Kannathil Muthamittal,MOVIE,2002,137,"['drama', 'action', 'war']",,8.4,7.6
tm91005,Africa United,MOVIE,2010,88,"['comedy', 'drama', 'documentation', 'european']",,6.5,6.5
tm146887,Delhi-6,MOVIE,2009,141,"['drama', 'comedy']",,6.1,5.81
tm77863,Honeymoon Travels Pvt. Ltd.,MOVIE,2007,118,"['comedy', 'drama', 'romance']",,6.1,"5,273"
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,55,"['documentation', 'comedy']",1.0,8.1,7.88
tm129763,Anbe Sivam,MOVIE,2003,160,"['comedy', 'drama']",,8.6,"7,427"
ts39604,The Hospital,SHOW,2006,48,['drama'],1.0,7.3,2.2
tm598375,Chhota Bheem Aur Krishna,MOVIE,2008,69,"['animation', 'fantasy', 'action']",,6.6,6.8
tm85243,The Trailer Park Boys Xmas Special,MOVIE,2004,57,['comedy'],,8.0,7.15
tm22558,Mukhsin,MOVIE,2007,95,"['comedy', 'drama', 'family']",,7.3,6.9
tm33729,Taxi No. 9 2 11,MOVIE,2006,116,"['drama', 'thriller', 'comedy']",,7.3,6.5
tm93004,Yuva,MOVIE,2004,161,"['crime', 'action', 'drama', 'thriller']",,7.3,6.6
tm134140,Ishq Vishk,MOVIE,2003,145,"['romance', 'comedy']",,6.1,6.04
tm334293,Booha,MOVIE,2005,106,"['comedy', 'romance']",,5.5,5.0
tm97982,Do Dooni Chaar,MOVIE,2010,146,"['drama', 'comedy', 'crime']",,7.5,"6,619"
tm166247,Anukokunda Oka Roju,MOVIE,2005,145,['thriller'],,7.9,5.5
tm171813,George Lopez: Why You Crying?,MOVIE,2005,79,"['comedy', 'documentation']",,6.8,10.0
tm152413,Talentime,MOVIE,2009,120,['drama'],,7.5,4.8
tm25842,A Lion in the House,MOVIE,2006,225,['documentation'],,8.7,6.5
tm334461,The Hostage,MOVIE,2006,94,"['drama', 'comedy', 'thriller', 'action']",,6.1,7.1
tm364670,Taimour & Shafi'aa,MOVIE,2007,99,"['action', 'comedy', 'romance']",,5.8,6.4
tm85563,Ezra,MOVIE,2008,105,"['drama', 'european']",,6.4,5.7
tm80487,Spookley the Square Pumpkin,MOVIE,2004,47,['animation'],,,4.7
tm27672,Parugu,MOVIE,2008,173,"['action', 'romance', 'drama']",,7.1,"5,472"
tm341256,Katkout,MOVIE,2006,125,['comedy'],,4.8,4.1
tm254229,Soldier In the Camp,MOVIE,2004,109,['comedy'],,5.2,6.0
tm74572,The Ghost,MOVIE,2007,91,"['action', 'drama', 'thriller', 'fantasy', 'crime']",,6.5,6.6
tm46867,Kuselan,MOVIE,2008,160,"['drama', 'family', 'comedy']",,4.8,6.2
tm160596,Zozo,MOVIE,2005,105,"['drama', 'european', 'family', 'war']",,6.5,"5,935"
tm88449,A Natural Born Fool,MOVIE,2005,90,"['comedy', 'crime']",,6.2,6.4
tm100106,My Amnesia Girl,MOVIE,2010,110,['comedy'],,6.6,6.4
tm70154,Private Alexandria,MOVIE,2005,95,"['thriller', 'crime', 'drama']",,7.1,6.9
tm50572,Transit Prisoner,MOVIE,2008,120,['thriller'],,6.4,6.75
tm216698,Italia's War,MOVIE,2005,113,"['thriller', 'drama', 'romance', 'action', 'comedy']",,6.2,6.8
tm48083,Te quiero,MOVIE,2001,85,"['drama', 'comedy', 'european']",,5.0,4.0
tm415401,The Great Fava Beans of China,MOVIE,2004,105,['comedy'],,6.3,6.6
tm101950,Soul boy,MOVIE,2010,61,['drama'],,6.7,6.6
tm228213,About Love and Passion,MOVIE,2006,103,"['romance', 'drama']",,5.8,5.5
ts8614,Breakout,SHOW,2010,44,"['drama', 'action']",1.0,6.7,
tm28024,A Very Special Love,MOVIE,2008,105,"['drama', 'comedy', 'romance']",,6.5,7.3
tm352863,Splatter,MOVIE,2009,29,['horror'],,,3.4
tm241875,Frank & Cindy,MOVIE,2007,73,"['documentation', 'drama', 'music']",,6.9,7.0
tm87909,Thomas & Friends: Thomas and the Jet Engine,MOVIE,2004,67,['animation'],,,8.0
tm75662,The Island,MOVIE,2007,143,"['drama', 'action', 'thriller']",,7.8,6.82
tm226362,Bosta,MOVIE,2006,112,['war'],,6.4,6.0
tm481594,Bheem vs Aliens,MOVIE,2010,69,['animation'],,7.5,7.0
ts204466,Pecados capitales,SHOW,2002,0,"['romance', 'comedy', 'drama']",1.0,8.5,
tm341561,Like Twenty Impossibles,MOVIE,2003,16,[],,,4.8
ts188031,Pink Zone,SHOW,2007,15,"['romance', 'drama', 'comedy']",1.0,6.2,10.0
tm404676,To and from New York,MOVIE,2006,82,[],,,5.8
tm1077037,Chhota Bheem & Krishna: Pataliputra- City of the Dead,MOVIE,2009,65,['animation'],,8.6,10.0
tm421094,Thieves in Thailand,MOVIE,2003,105,"['comedy', 'drama']",,,6.6
tm254745,Frontiers of Dreams and Fears,MOVIE,2001,56,"['documentation', 'history']",,8.3,8.0
tm364196,Encrypted Letter,MOVIE,2008,88,['comedy'],,5.9,6.8
tm421522,Conning 101,MOVIE,2004,80,['comedy'],,,4.7
ts29581,Unriddle,SHOW,2010,44,"['action', 'drama', 'thriller']",2.0,8.0,
tm423108,Auntie Faransa,MOVIE,2004,100,['comedy'],,,"5,143"
tm133068,Pravarakyudu,MOVIE,2009,153,['family'],,5.7,6.0
ts95855,Wedding Planner,SHOW,2002,30,['drama'],1.0,,
tm679559,Lion & Four Cats,MOVIE,2008,105,['comedy'],,3.6,
ts160526,Khawatir,SHOW,2005,19,"['reality', 'scifi', 'family']",11.0,9.5,
ts20660,Shameless,SHOW,2011,54,"['drama', 'comedy']",11.0,8.6,"8,144"
ts8175,Call the Midwife,SHOW,2012,57,"['drama', 'history', 'european']",12.0,8.6,"7,376"
tm57536,The Hunger Games,MOVIE,2012,142,"['scifi', 'fantasy', 'thriller', 'action']",,7.2,"7,188"
ts20564,New Girl,SHOW,2011,21,"['comedy', 'romance']",7.0,7.8,"7,345"
ts17598,Arrow,SHOW,2012,42,"['drama', 'action', 'crime', 'scifi']",8.0,7.5,6.8
tm72846,Skyfall,MOVIE,2012,143,"['action', 'thriller']",,7.8,"7,219"
ts20436,Key & Peele,SHOW,2012,22,"['comedy', 'action']",5.0,8.3,"7,609"
ts21580,Longmire,SHOW,2012,53,"['western', 'drama', 'action', 'crime']",6.0,8.3,"7,748"
tm46613,21 Jump Street,MOVIE,2012,109,"['comedy', 'action', 'crime']",,7.2,"6,869"
ts32835,Hunter x Hunter,SHOW,2011,23,"['action', 'drama', 'animation', 'comedy', 'fantasy']",1.0,9.0,"8,661"
tm71339,This Is 40,MOVIE,2012,134,"['comedy', 'drama', 'romance']",,6.2,5.8
ts20457,The Legend of Korra,SHOW,2012,23,"['scifi', 'action', 'drama', 'animation', 'comedy', 'family', 'fantasy']",4.0,8.4,"8,264"
ts21503,The Mindy Project,SHOW,2012,22,['comedy'],6.0,7.5,"6,181"
tm32982,Les MisÃ©rables,MOVIE,2012,157,"['drama', 'romance', 'history', 'war']",,7.5,"7,345"
ts21095,Teenage Mutant Ninja Turtles,SHOW,2012,24,"['action', 'scifi', 'horror', 'comedy', 'family', 'fantasy', 'thriller', 'animation', 'crime', 'drama']",5.0,7.9,"8,269"
ts27680,Last Tango in Halifax,SHOW,2012,59,"['drama', 'romance', 'comedy', 'european']",5.0,8.4,7.2
tm167643,The Hangover Part II,MOVIE,2011,102,['comedy'],,6.5,6.46
tm176439,Rango,MOVIE,2011,107,"['comedy', 'western', 'drama', 'animation', 'action', 'family', 'crime']",,7.2,"6,805"
ts20433,JoJo's Bizarre Adventure,SHOW,2012,24,"['animation', 'action', 'thriller', 'comedy', 'drama', 'fantasy', 'horror']",5.0,8.5,"8,658"
ts20429,Sword Art Online,SHOW,2012,23,"['scifi', 'action', 'drama', 'animation', 'thriller', 'fantasy', 'comedy', 'romance']",4.0,7.5,"8,247"
ts83043,Junior Bake Off,SHOW,2011,42,['reality'],8.0,7.7,6.0
ts34737,La Reina del Sur,SHOW,2011,42,"['drama', 'thriller', 'action', 'crime']",3.0,8.0,"7,833"
ts20500,Lilyhammer,SHOW,2012,45,"['drama', 'crime', 'comedy']",3.0,7.9,7.4
ts20458,Ninjago: Masters of Spinjitzu,SHOW,2012,18,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation', 'european']",16.0,7.4,"7,815"
